id|date_scraped|week_num|year|postal_code|ciqual_text_to_search|found_nutriments|origin|id_product|position|category|subcategory|second_subcategory|title_category_main_page|title_in_page_product|product_name|alcohol_grades|quantity|quantity_units|price|price_units|pvp|ingredients|bar_code|is_new_arrival|previous_pvp|nutriscore|planetscore|ciqual_text|ciqual_id|ewo_ultra_processed_punctuation
202|2026-09-16 11:06:10|38|2026|43812|Cured pancetta without rind slices La Selva Deli & cheese Bacon & sausages Bacon|0|España|29606|99|Charcutería y quesos|Bacón y salchichas|Bacón|Bajadas de precio|Bajadas de precio|Panceta curada sin corteza La Selva lonchas||0.2|kg|12.50|€/kg|2.50|panceta de cerdo, sal, azúcar, conservadores (e262, e252, e250), especias, extractos de especias.|8410973583363|0|2.65|||||
203|2026-09-16 11:06:10|38|2026|43812|Beer Estrella Damm Beer, wine & spirits Beer Beer cans|0|EU|27134|100|Bodega|Cerveza|Cerveza lata|Bajadas de precio|Bajadas de precio|Cerveza Estrella Damm|5.4|0.33|l|2.27|€/l|0.75|agua,malta de cebada, arroz, lúpulo.|8410793026132|0|0.89|||||
204|2026-09-16 11:06:10|38|2026|43812|Melted cheese with breadsticks La vaca que ríe Deli & cheese Sliced, grated & portioned cheese Cheese portions|0|Francia|51068|101|Charcutería y quesos|Queso lonchas rallado y en porciones|Queso en porciones|Bajadas de precio|Bajadas de precio|Queso fundido con palitos La vaca que ríe||0.14|kg|16.79|€/kg|2.35|@queso@ fundido (19.5% de materia grasa) (71,4%): @leche@ desnatada rehidratada, @quesos@, @mantequilla@, concentrado de minerales @lácteos@, proteínas de la @leche@, sales de fundido (polifosfatos), concentrado de @suero láctico@. bastoncitos de pan (28,6%): harina de @trigo@, aceite de girasol, malta de @cebada@, sal, levadura. puede contener trazas de sésamo. se utilizan 102 g de harina de @trigo@ para fabricar 100g de bastoncitos de pan.|3073780810661|0|2.59|||||
205|2026-09-16 11:06:10|38|2026|43812|Thin delicate Crisp Toasted Bread with Sesame and Sea Salt Wasa Bread & bakery Toasted bread & breadcrumbs Toasted bread|0||17572|102|Panadería y pastelería|Pan tostado y rallado|Pan tostado|Bajadas de precio|Bajadas de precio|Pan tostado fino con sésamo y sal marina Delicate Crisp Wasa||0.19|kg|7.37|€/kg|1.40|harina de trigo integral, harina de trigo, granos de sésamo (13%), aceite de colza, sal marina (1,4%), extracto de malta decebada, sal, levadura, antioxidante: extractos de romero.|7300400482615|0|1.80|||||
206|2026-09-16 11:06:10|38|2026|43812|Mango flavour soy dessert with no added sugar Alpro Dessert & yoghurt Soy desserts Soy desserts|0||21369|104|Postres y yogures|Postres de soja|Postres de soja|Bajadas de precio|Bajadas de precio|Postre de soja sabor mango Alpro sin azúcares añadidos||0.4|kg|5.75|€/kg|2.30|base de soja (agua, habas de soja descascarilladas (9,7%)), mango (17,7%) (zumo a partir de concentrado (11%), fruta(6,7%)), citrato tricálcico, estabilizante (pectinas), correctores de acidez (citratos de sodio, ácido cítrico), aroma natural,almidón modificado, sal marina, antioxidantes (extracto rico en tocoferoles, ésteres ácidos grasos de ácido ascórbico),vitaminas (b2, b12, d), extracto de calabaza, extracto de zanahorias, fermentos (s. thermophilus, l. bulgaricus). naturalmente sin lactosa y sin gluten.|5411188125808|0|2.60|||||
207|2026-09-16 11:06:11|38|2026|43812|Energy drink Monster Water & soft drinks Isotonic & energy drinks Energy|0||28664|105|Agua y refrescos|Isotónico y energético|Energético|Bajadas de precio|Bajadas de precio|Bebida energética Energy Monster||2.0|l|2.88|€/l|5.76|ingredientes: agua carbonatada, sacarosa, jarabe de glucosa, acidulante (ácido cítrico), aromas, taurina (0.4%), corrector de acidez (citratos de sodio), extracto de raíz de panax ginseng (0.08%), l-carnitina l-tartrato (0.04%), conservadores (ácido sórbico, ácido benzoico), cafeína (0.03%), colorante (antocianinas), vitaminas (b3, b6, b2, b12), edulcorante (sucralosa), cloruro sódico, d-glucuronolactona, extracto de semilla de guaraná (0.002%), inositol, maltodextrina.|5060517883805|0|7.08|||||
208|2026-09-16 11:06:11|38|2026|43812|Instant cup noodles Yatekomo chicken flavour Gallina Blanca Rice, pulses & pasta Pasta & noodles Oriental noodles|0|España|8618|106|Arroz legumbres y pasta|Pasta y fideos|Fideos orientales|Bajadas de precio|Bajadas de precio|Fideos orientales Yatekomo sabor pollo Gallina Blanca||0.06|kg|23.33|€/kg|1.40|fideos orientales (harina de trigo, aceite de girasol, sal) (91,7%), condimento (8,3%)(aromas naturales, sal, zanahoria, fibra de avena, azúcar, ajo, grasa de pollo (0,15%), especias, apio , aroma natural de apio, carne de pollo (0,05%), cebada malteada, puerro, perejil). puede contener trazas de soja, pescado, moluscos, crustáceos, leche, mostaza, huevo. contiene apio.|8410300349952|0|1.65|||||
209|2026-09-16 11:06:11|38|2026|43812|Frizzante verdejo white DulZ.Ze Beer, wine & spirits Lambrusco & sparkling wine Lambrusco & sparkling wine|0||23972|108|Bodega|Vino lambrusco y espumoso|Vino lambrusco y espumoso|Bajadas de precio|Bajadas de precio|Frizzante blanco verdejo DulZ.Ze|5.5|0.33|l|2.27|€/l|0.75|vino (uvas, conservador: anhídrido sulfuroso (sulfitos)), mosto de uva, agente estabilizante: ácido metatartárico, dioxido de carbono.|8402001053801|0|0.95|||||
210|2026-09-16 11:06:11|38|2026|43812|Mango Loco energy drink Monster Water & soft drinks Isotonic & energy drinks Energy|0||13815|110|Agua y refrescos|Isotónico y energético|Energético|Bajadas de precio|Bajadas de precio|Bebida energética Mango Loco Monster||2.0|l|2.88|€/l|5.76|ingredientes: agua carbonatada, zumo de frutas a base de concentrado (9%) (mango, guayaba, uva blanca, manzana, piña, naranja, albaricoque, melocotón, fruta de la pasión, limón), sacarosa, jarabe de glucosa, acidulantes (ácido cítrico, ácido málico), taurina (0.4%), aromas, correctores de acidez (citratos de potasio, citratos de sodio), conservadores (sorbato potásico, benzoato sódico), cafeína (0.03%), colorante (carotenos), edulcorante (sucralosa), vitaminas (b3, b6, b2, b12), estabilizantes (goma xantana, alginato sódico, goma arábiga), l-carnitina l-tartrato (0.004%), inositol (0.002%), concentrados de frutas y verduras (uva, zanahoria, boniato).|5060751213130|0|7.08|||||
211|2026-09-16 11:06:11|38|2026|43812|Sangria Rosé Casón Histórico Beer, wine & spirits Tinto de verano & sangria Tinto de verano & sangria|0||24530|112|Bodega|Tinto de verano y sangría|Tinto de verano y sangría|Bajadas de precio|Bajadas de precio|Sangría Rosé Casón Histórico|7.0|0.33|l|2.12|€/l|0.70|vino rosado (uvas, conservador: sulfitos), agua, azúcar, acidulante: ácido cítrico, extractos naturales de cítricos y de canela.|8402001053832|0|0.90|||||
212|2026-09-16 11:06:11|38|2026|43812|Energy Ultra drink zero Monster Water & soft drinks Isotonic & energy drinks Energy|0||28119|114|Agua y refrescos|Isotónico y energético|Energético|Bajadas de precio|Bajadas de precio|Bebida energética Energy Ultra zero azúcar Monster||0.5|l|2.90|€/l|1.45|ingredientes: agua carbonatada, acidulante (ácido cítrico), taurina (0.4%), corrector de acidez (citratos de sodio), aromas, extracto de raíz de panax ginseng (0.08%), edulcorantes (sucralosa, acesulfamo k), conservadores (ácido sórbico, ácido benzoico), cafeína (0.03%), l-carnitina l-tartrato (0.015%), vitaminas (b3, b5, b6, b12), cloruro sódico, d-glucuronolactona, extracto de semilla de guaraná (0.002%), inositol.|5060337501316|0|1.79|||||
213|2026-09-16 11:06:11|38|2026|43812|8 Cereals baby food with María biscuit +6 months Nestlé Baby Baby food Porridge|0|España|35602|115|Bebé|Alimentación infantil|Papillas|Bajadas de precio|Bajadas de precio|Papilla 8 cereales con galleta María Nestlé +6 meses||0.725|kg|6.83|€/kg|4.95|cereales (78,7%) [harinas de trigo hidrolizada, trigo integral (12,6%), avena integral (6%), cebada, centeno, maíz, espelta, arroz, triticale], galleta molida (15,4%) (harina de trigo y leche en polvo), leche en polvo (5,2%), sales minerales (calcio, hierro, zinc y yodo), vitaminas (c, e, b3, b1, a, b6, ácido fólico y d), aromas.|8445290686879|0|5.75|||||
214|2026-09-16 11:06:12|38|2026|43812|Tostada beer Turia Beer, wine & spirits Beer Beer cans|0||60600|117|Bodega|Cerveza|Cerveza lata|Bajadas de precio|Bajadas de precio|Cerveza tostada Turia|5.4|3.96|l|2.09|€/l|8.28|agua,malta de cebada, arroz, lúpulo.|8413194098531|0|10.20|||||
215|2026-09-16 11:06:12|38|2026|43812|Wafer bar covered in milk chocolate Kit-kat Sugar, sweets & chocolate Chocolate Bars|0||16285|119|Azúcar caramelos y chocolate|Chocolate|Chocolatinas|Bajadas de precio|Bajadas de precio|Barritas de barquillo Kit-Kat bañadas de chocolate con leche||0.1245|kg|15.66|€/kg|1.95|azúcar, harina de trigo (contiene calcio, hierro, tiamina y niacina), pasta de cacao', manteca de cacao', leche en polvo, grasas vegetales (palma, shea,palmiste, sal), leche desnatada en polvo, suero de leche filtrado en polvo, emulgente (lecitinas), levadura, gasificante (carbonatos de sodio), jarabe de glucosa, grasa láctea anhidra, suero de leche en polvo, aromas naturales.|8445291354548|0|2.30|||||
216|2026-09-16 11:06:12|38|2026|43812|Soft beer Xibeca Damm Beer, wine & spirits Beer Beer bottles|0|EU|27144|121|Bodega|Cerveza|Cerveza botella y botellín|Bajadas de precio|Bajadas de precio|Cerveza suave Xibeca Damm|4.6|1.0|l|1.41|€/l|1.41|agua,malta de cebada, maíz, arroz, lúpulo.|8410793013118|0|1.73|||||
217|2026-09-16 11:06:12|38|2026|43812|Mango Loco energy drink Monster Water & soft drinks Isotonic & energy drinks Energy|0||13814|122|Agua y refrescos|Isotónico y energético|Energético|Bajadas de precio|Bajadas de precio|Bebida energética Mango Loco Monster||0.5|l|3.10|€/l|1.55|ingredientes: agua carbonatada, zumo de frutas a base de concentrado (9%) (mango, guayaba, uva blanca, manzana, piña, naranja, albaricoque, melocotón, fruta de la pasión, limón), sacarosa, jarabe de glucosa, acidulantes (ácido cítrico, ácido málico), taurina (0.4%), aromas, correctores de acidez (citratos de potasio, citratos de sodio), conservadores (sorbato potásico, benzoato sódico), cafeína (0.03%), colorante (carotenos), edulcorante (sucralosa), vitaminas (b3, b6, b2, b12), estabilizantes (goma xantana, alginato sódico, goma arábiga), l-carnitina l-tartrato (0.004%), inositol (0.002%), concentrados de frutas y verduras (uva, zanahoria, boniato).|5060639121915|0|1.89|||||
218|2026-09-16 11:06:12|38|2026|43812|8 Cereals baby food with honey +6 months Nestlé Baby Baby food Porridge|0|España|35601|123|Bebé|Alimentación infantil|Papillas|Bajadas de precio|Bajadas de precio|Papilla 8 cereales con miel Nestlé +6 meses||0.725|kg|6.83|€/kg|4.95|cereales (87,2%) [harinas de trigo hidrolizada, trigo integral (10,5%), avena integral (5%), cebada, centeno, maíz, espelta, arroz y triticale], miel (9,4%), aceites vegetales (girasol alto oleico, girasol y nabina), sales minerales (calcio, hierro, zinc y yodo), vitaminas (c, e, b3, b1, a, b6, ácido fólico y d), aroma.|8445290686848|0|5.75|||||
219|2026-09-16 11:06:12|38|2026|43812|Energy drink Monster Water & soft drinks Isotonic & energy drinks Energy|0||28016|124|Agua y refrescos|Isotónico y energético|Energético|Bajadas de precio|Bajadas de precio|Bebida energética Energy Monster||0.5|l|3.10|€/l|1.55|ingredientes: agua carbonatada, sacarosa, jarabe de glucosa, acidulante (ácido cítrico), aromas, taurina (0.4%), corrector de acidez (citratos de sodio), extracto de raíz de panax ginseng (0.08%), l-carnitina l-tartrato (0.04%), conservadores (ácido sórbico, ácido benzoico), cafeína (0.03%), colorante (antocianinas), vitaminas (b3, b6, b2, b12), edulcorante (sucralosa), cloruro sódico, d-glucuronolactona, extracto de semilla de guaraná (0.002%), inositol, maltodextrina.|5060166690380|0|1.89|||||
220|2026-09-16 11:06:12|38|2026|43812|Soft beer Xibeca Damm Beer, wine & spirits Beer Beer bottles|0|EU|60333|126|Bodega|Cerveza|Cerveza botella y botellín|Bajadas de precio|Bajadas de precio|Cerveza suave Xibeca Damm|4.6|6.0|l|1.41|€/l|8.46|agua,malta de cebada, maíz, arroz, lúpulo.|8410793013316|0|10.38|||||
221|2026-09-16 11:06:12|38|2026|43812|Tostada beer Turia Beer, wine & spirits Beer Beer cans|0|EU|60980|129|Bodega|Cerveza|Cerveza lata|Bajadas de precio|Bajadas de precio|Cerveza tostada Turia|5.4|0.33|l|2.18|€/l|0.72|agua,malta de cebada, arroz, lúpulo.|8413194096131|0|0.87|||||
222|2026-09-16 11:06:12|38|2026|43812|Strawberry Energy Ultra drink zero Monster Water & soft drinks Isotonic & energy drinks Energy|0||16440|130|Agua y refrescos|Isotónico y energético|Energético|Bajadas de precio|Bajadas de precio|Bebida energética Strawberry Energy Ultra zero azúcar Monster||0.5|l|2.90|€/l|1.45|ingredientes: agua carbonada, potenciador del sabor (eritritol), ácido (ácido cítrico), taurina (0,4%), regulador de acidez (citratos de sodio), aroma natural de fresa con otros aromas naturales, extracto de raíz de panax ginseng (0,08%), conservantes (sorbato de potasio, benzoato de sodio), cafeína (0,03%), edulcorantes (sucralosa, acesulfame k), l-carnitina l-tartrato (0,015%), vitaminas (b3, b5, b6, b12), estabilizante (ésteres glicerol de resinas de madera), extracto de semilla de guaraná (0,002%), inositol, colorantes (e129, e110, e133).|5056784900826|0|1.79|||||
223|2026-09-16 11:06:13|38|2026|43812|Skimmed milk Asturiana Eggs, milk & butter Milk & milk alternatives Skimmed milk|1|España|10532|131|Huevos leche y mantequilla|Leche y bebidas vegetales|Leche desnatada|Bajadas de precio|Bajadas de precio|Leche desnatada Asturiana||6.0|l|1.06|€/l|6.36|leche desnatada de vaca|8410297113680|0|6.78|||Milk, skimmed, UHT|19050|
224|2026-09-16 11:06:13|38|2026|43812|Hake and shrimp preparation Seafood & fish Fresh fish Other|0||27548|133|Marisco y pescado|Pescado fresco|Otros|Bajadas de precio|Bajadas de precio|Elaborado de merluza y langostino||0.2|kg|14.75|€/kg|2.95|62% merluza (pescado), 11% langostino ((crustáceo), agua, sal, antioxidantes e330, e331, estabilizante e451, e452), harina de arroz, aceite refinado de girasol, fibras vegetales, almidón, azúcar, corrector de la acidez (vinagre tamponado), especias (perejil y ajo) y aromas. puede contener trazas de huevos y derivados, moluscos y derivados y sulfitos.|8480000275486|0|3.30|||||
225|2026-09-16 11:06:13|38|2026|43812|Mango flavored frizzante Piccolo Giovanni Beer, wine & spirits Lambrusco & sparkling wine Lambrusco & sparkling wine|0||23967|134|Bodega|Vino lambrusco y espumoso|Vino lambrusco y espumoso|Bajadas de precio|Bajadas de precio|Frizzante sabor mango Piccolo Giovanni|3.9|0.75|l|2.67|€/l|2.00|agua, vino (uvas, conservador: anhídrido sulfuroso (sulfitos)), azúcar, acidulante: ácido cítrico, dióxido de carbono, aromas y colorantes: e-102 y e-110.|8402001053818|0|2.35|||||
226|2026-09-16 11:06:13|38|2026|43812|Skimmed milk Asturiana Eggs, milk & butter Milk & milk alternatives Skimmed milk|1|España|10801|136|Huevos leche y mantequilla|Leche y bebidas vegetales|Leche desnatada|Bajadas de precio|Bajadas de precio|Leche desnatada Asturiana||1.0|l|1.06|€/l|1.06|leche desnatada|8410297012105|0|1.13|||Milk, skimmed, UHT|19050|
227|2026-09-16 11:06:13|38|2026|43812|Omega 3 dairy drink with skimmed milk Puleva Eggs, milk & butter Milk & milk alternatives Skimmed milk|1|España|10146|137|Huevos leche y mantequilla|Leche y bebidas vegetales|Leche desnatada|Bajadas de precio|Bajadas de precio|Bebida láctea Omega 3 Puleva con leche desnatada||6.0|l|1.69|€/l|10.14|leche desnatada (80%), permeado de leche reconstituido, aceites vegetales (girasol alto oleico y oliva (0,05%)), emulgentes (lecitinas (soja)) y ésteres cítricos de monoglicéridos y diglicéridos), aceite de pescado azul, estabilizantes (citrato tripotásico, trifosfato pentasódico), vitaminas (a, b6, ácido fólico, c, d, e y b12), antioxidantes (extracto rico en tocoferoles y palmitato de ascorbilo), extracto de té verde (0,005%), extracto de uva (0,001%)|8411700811117|0|11.34|"{""letter"": ""B"", ""points"": -1, ""negative_points"": {""negative_points"": 6, ""energy_score"": 3, ""sugars_score"": 3, ""saturated_fats_score"": 0, ""salt_score"": 0, ""non_sweeteners_score"": 0}, ""positive_points"": {""positive_points"": 7, ""proteins_score"": 7, ""fiber_score"": 0, ""fruit_percentage_score"": 0}, ""request_made"": {""Energia"": 185.0, ""sucres"": 4.8, ""greixos_saturats"": 0.2, ""sal"": 0.18, ""sodi"": 0.072, ""fibra"": 0.0, ""proteines"": 4.4, ""fruit_percentage"": 0.0, ""ingredients"": ""leche desnatada (80%), permeado de leche reconstituido, aceites vegetales (girasol alto oleico y oliva (0,05%)), emulgentes (lecitinas (soja)) y \u00e9steres c\u00edtricos de monoglic\u00e9ridos y diglic\u00e9ridos), aceite de pescado azul, estabilizantes (citrato tripot\u00e1sico, trifosfato pentas\u00f3dico), vitaminas (a, b6, \u00e1cido f\u00f3lico, c, d, e y b12), antioxidantes (extracto rico en tocoferoles y palmitato de ascorbilo), extracto de t\u00e9 verde (0,005%), extracto de uva (0,001%)""}, ""nutriscore_category"": ""BEVERAGES""}"||Milk, skimmed, UHT|19050|"{""step1"": ""2"", ""step2"": ""2"", ""qualification"": ""2"", ""category"": ""SWEET""}"
228|2026-09-16 11:06:13|38|2026|43812|Omega 3 dairy drink with skimmed milk Puleva Eggs, milk & butter Milk & milk alternatives Skimmed milk|1|España|10884|138|Huevos leche y mantequilla|Leche y bebidas vegetales|Leche desnatada|Bajadas de precio|Bajadas de precio|Bebida láctea Omega 3 Puleva con leche desnatada||1.0|l|1.69|€/l|1.69|leche desnatada (80%), permeado de leche reconstituido, aceites vegetales (girasol alto oleico y oliva (0,05%)), emulgentes (lecitinas (soja)) y ésteres cítricos de monoglicéridos y diglicéridos), aceite de pescado azul, estabilizantes (citrato tripotásico, trifosfato pentasódico), vitaminas (a, b6, ácido fólico, c, d, e y b12), antioxidantes (extracto rico en tocoferoles y palmitato de ascorbilo), extracto de té verde (0,005%), extracto de uva (0,001%)|8411700011111|0|1.89|||Milk, skimmed, UHT|19050|
